pf1,pf2,overlap_nuc,within_pareto,zscore_dist,seconds
PF00018,PF00397,72,1,-0.2953722736530462,25.681112051010132
PF00018,PF00397,32,1,-1.7352586904777267,32.05984282493591
PF00018,PF00397,62,0,0.6102036535778269,25.33293581008911
PF00018,PF00397,22,1,-1.8083352176287921,33.00355505943298
PF00018,PF00397,52,1,-0.8239267475011633,25.734968185424805
PF00018,PF00512,12,1,-3.6086215609177454,36.363361835479736
PF00018,PF00512,42,1,-3.3689132878083945,30.456841230392456
PF00018,PF00512,72,1,-1.9540522230966357,30.746825456619263
PF00018,PF00512,102,1,-0.4545295818381796,32.13197994232178
PF00018,PF00512,32,1,-2.9850938632073714,26.38467240333557
PF00018,PF00512,62,1,-0.873190053714504,21.45529556274414
PF00018,PF00512,92,1,-0.9865071024191102,21.530653715133667
PF00018,PF00512,122,0,0.23401205801636124,22.31566286087036
PF00018,PF00512,22,1,-3.5625205594426155,27.290249347686768
PF00018,PF00512,52,1,-2.261995918141113,22.120654582977295
PF00018,PF00512,82,1,-2.312097224882378,22.278627395629883
PF00018,PF00512,112,1,-2.2545518839334795,23.046748876571655
PF00018,PF00595,12,1,-3.3668201830343345,46.68673658370972
PF00018,PF00595,42,1,-2.792638656447999,38.85053563117981
PF00018,PF00595,72,1,-1.7511071831889828,40.485764265060425
PF00018,PF00595,102,1,-1.1693159187605542,40.55270171165466
PF00018,PF00595,32,1,-2.4491682118519944,46.756040811538696
PF00018,PF00595,62,1,-1.335174752602995,39.11862134933472
PF00018,PF00595,92,1,-0.7583921424878687,40.37623357772827
PF00018,PF00595,122,0,1.3440879295689292,42.283711671829224
PF00018,PF00595,22,1,-2.910442731284275,48.31044054031372
PF00018,PF00595,52,1,-2.513329748522306,40.26779007911682
PF00018,PF00595,82,1,-2.045759257779948,40.05115556716919
PF00018,PF00595,112,1,-0.4596630468605905,42.20543456077576
PF00018,PF02518,12,1,-4.208416775074998,59.84001326560974
PF00018,PF02518,42,1,-3.459978735818488,51.930692195892334
PF00018,PF02518,72,1,-2.5848131226506634,53.172037839889526
PF00018,PF02518,102,1,-1.9642504141941592,54.133136510849
PF00018,PF02518,32,1,-3.4978073831979333,62.41998767852783
PF00018,PF02518,62,1,-2.288829623439733,52.14164757728577
PF00018,PF02518,92,1,-1.7273666748403858,53.38255739212036
PF00018,PF02518,122,1,-0.5653947612392237,54.68418550491333
PF00018,PF02518,22,1,-4.001549695037529,51.95018982887268
PF00018,PF02518,52,1,-3.502385935053239,43.72285461425781
PF00018,PF02518,82,1,-2.9813617344630594,44.95497393608093
PF00018,PF02518,112,1,-2.133084198969162,46.181588649749756
PF00018,PF07679,12,1,-3.5339094395079895,49.63607835769653
PF00018,PF07679,42,1,-3.457858572603894,42.031094789505005
PF00018,PF07679,72,1,-2.5776438906458514,43.003644943237305
PF00018,PF07679,102,1,-1.1735968414580784,45.88837027549744
PF00018,PF07679,32,1,-3.1694537943409005,51.93520140647888
PF00018,PF07679,62,1,-1.9306221113274749,43.3866446018219
PF00018,PF07679,92,1,-0.8264434671084316,43.51754856109619
PF00018,PF07679,122,0,0.021198956948777062,45.031654834747314
PF00018,PF07679,22,1,-3.2204892247867245,29.91059947013855
PF00018,PF07679,52,1,-3.0656377686636436,24.738738298416138
PF00018,PF07679,82,1,-2.1591801030409363,25.251848459243774
PF00018,PF07679,112,1,-1.6434191761517052,25.55806803703308
PF00041,PF00072,12,1,-4.824615765235714,74.16423177719116
PF00041,PF00072,42,1,-3.857951841637684,61.22274613380432
PF00041,PF00072,72,1,-3.6830296061275543,62.027191400527954
PF00041,PF00072,102,1,-3.330191413495601,65.04077911376953
PF00041,PF00072,132,1,-3.1769420155275996,65.82301950454712
PF00041,PF00072,162,1,-2.469132673074136,68.48377346992493
PF00041,PF00072,192,1,-1.6983605365792622,70.97147870063782
PF00041,PF00072,32,1,-4.435830580490085,73.78905749320984
PF00041,PF00072,62,1,-3.8455615695247802,61.25437808036804
PF00041,PF00072,92,1,-3.001390866617929,62.63566756248474
PF00041,PF00072,122,1,-2.9440560896976584,63.68742513656616
PF00041,PF00072,152,1,-2.4702839839513357,64.74094748497009
PF00041,PF00072,182,1,-0.8777644217766205,68.10084652900696
PF00041,PF00072,212,1,-0.9146568329025176,67.64043283462524
PF00041,PF00072,22,1,-4.379042207926288,43.428375005722046
PF00041,PF00072,52,1,-3.7927200566650825,35.644041299819946
PF00041,PF00072,82,1,-3.5936936340147434,36.06940412521362
PF00041,PF00072,112,1,-3.2497849609857545,36.67687225341797
PF00041,PF00072,142,1,-3.291534608291776,36.71242427825928
PF00041,PF00072,172,1,-2.9255317814032167,37.7605676651001
PF00041,PF00072,202,1,-2.187406751402102,39.12298536300659
PF00041,PF00076,12,1,-3.5353834812776266,53.75014019012451
PF00041,PF00076,42,1,-4.019053844438573,43.91372203826904
PF00041,PF00076,72,1,-2.624219072048013,46.04453372955322
PF00041,PF00076,102,1,-2.1225476570325874,46.72642421722412
PF00041,PF00076,132,1,-1.8357865739426107,47.24375915527344
PF00041,PF00076,162,1,-0.630446548721953,49.517308950424194
PF00041,PF00076,32,1,-2.7911793843915076,51.99569869041443
PF00041,PF00076,62,1,-2.2504394708028994,43.07964897155762
PF00041,PF00076,92,1,-1.8739477868657617,43.259984731674194
PF00041,PF00076,122,1,-1.083785399480493,45.431928396224976
PF00041,PF00076,152,1,-0.5600195430144621,47.50937056541443
PF00041,PF00076,22,1,-4.650439809308575,25.731935739517212
PF00041,PF00076,52,1,-2.7965071493161435,20.823569774627686
PF00041,PF00076,82,1,-2.72990622670934,21.329830646514893
PF00041,PF00076,112,1,-2.1512630989044506,21.909350395202637
PF00041,PF00076,142,1,-2.00523209879981,22.59823250770569
PF00041,PF00096,12,1,-3.085097978873861,42.03073048591614
PF00041,PF00096,42,1,-3.1141127911907653,31.986340284347534
PF00041,PF00096,32,1,-3.06946084622569,26.303856372833252
PF00041,PF00096,62,1,-1.779819041150456,19.658555030822754
PF00041,PF00096,22,1,-3.4636425922154483,25.779704093933105
PF00041,PF00096,52,1,-3.1947232899235916,19.277135848999023
PF00041,PF00153,12,1,-2.2252554319059676,60.34976530075073
PF00041,PF00153,42,1,-2.5985275633483247,50.97265577316284
PF00041,PF00153,72,1,-2.1117043546554033,52.13794541358948
PF00041,PF00153,102,1,-1.6289124130914718,54.223692178726196
PF00041,PF00153,132,1,-1.3085783669398947,54.99458837509155
PF00041,PF00153,162,1,-0.9247028944298773,57.50074648857117
PF00041,PF00153,192,1,-0.40059607849477563,60.39740777015686
PF00041,PF00153,32,1,-2.0871545100372244,61.066978454589844
PF00041,PF00153,62,1,-1.9162906470767858,51.238539695739746
PF00041,PF00153,92,1,-1.4914626335143366,52.88093948364258
PF00041,PF00153,122,1,-0.9792110809277432,53.537240505218506
PF00041,PF00153,152,1,-0.7996823973878494,55.883081674575806
PF00041,PF00153,182,0,0.2613461569100374,58.28678607940674
PF00041,PF00153,212,0,0.9157886186425112,60.04787230491638
PF00041,PF00153,22,1,-4.749963824650085,65.18331027030945
PF00041,PF00153,52,1,-2.2869726587711297,53.696852922439575
PF00041,PF00153,82,1,-1.7529667070307755,54.038414478302
PF00041,PF00153,112,1,-1.7366133915081774,54.441468238830566
PF00041,PF00153,142,1,-1.4037932614727138,55.63930892944336
PF00041,PF00153,172,1,-1.3503377669010401,57.18412518501282
PF00041,PF00153,202,1,-1.4238488970663805,58.915669441223145
PF00041,PF00271,12,1,-4.848694593318514,66.18419003486633
PF00041,PF00271,42,1,-3.3390628623252576,55.61647820472717
PF00041,PF00271,72,1,-2.750576734615986,57.49724364280701
PF00041,PF00271,102,1,-2.706947630220601,57.36053395271301
PF00041,PF00271,132,1,-2.57312601874955,59.81255388259888
PF00041,PF00271,162,1,-2.087961444483103,61.535228967666626
PF00041,PF00271,192,1,-1.5616429483504444,64.6586983203888
PF00041,PF00271,32,1,-3.6521674198361262,57.32793092727661
PF00041,PF00271,62,1,-2.839517656855063,48.88935613632202
PF00041,PF00271,92,1,-2.590094211081973,48.2134792804718
PF00041,PF00271,122,1,-1.9237181032084105,49.89863109588623
PF00041,PF00271,152,1,-1.463397159442781,51.04876923561096
PF00041,PF00271,182,1,-0.7371560987642455,52.63388228416443
PF00041,PF00271,212,1,-0.20558821160213792,54.72070240974426
PF00041,PF00271,22,1,-3.3745706375315914,70.05540752410889
PF00041,PF00271,52,1,-3.2202458847297257,58.53983163833618
PF00041,PF00271,82,1,-2.8905334093837336,59.63481593132019
PF00041,PF00271,112,1,-3.045570467136059,59.82190251350403
PF00041,PF00271,142,1,-2.796317236737166,60.936193227767944
PF00041,PF00271,172,1,-2.5204795168980723,62.39734172821045
PF00041,PF00271,202,1,-1.8829202135443812,63.28085970878601
PF00041,PF00397,12,1,-4.6854579147268085,41.64903450012207
PF00041,PF00397,42,1,-2.159515828672347,34.08690404891968
PF00041,PF00397,72,1,-1.7393679939544289,34.74887228012085
PF00041,PF00397,32,1,-2.1588986122300167,42.645262002944946
PF00041,PF00397,62,1,-2.316016067101917,34.40739440917969
PF00041,PF00397,22,1,-2.433365354013181,42.47931528091431
PF00041,PF00397,52,1,-1.748251003346867,35.22282648086548
PF00041,PF00512,12,1,-4.171221537385767,51.69708824157715
PF00041,PF00512,42,1,-3.922445519183383,44.01049041748047
PF00041,PF00512,72,1,-3.0382524383862455,44.52638554573059
PF00041,PF00512,102,1,-2.2504449045022485,45.78525233268738
PF00041,PF00512,132,1,-2.5330997098044175,48.093122482299805
PF00041,PF00512,162,1,-1.8116702948691308,48.42025589942932
PF00041,PF00512,32,1,-3.985716985972269,32.16310143470764
PF00041,PF00512,62,1,-2.8258699405612946,25.902305841445923
PF00041,PF00512,92,1,-2.2288319322951327,26.52145504951477
PF00041,PF00512,122,1,-1.8888458635783107,26.750505208969116
PF00041,PF00512,152,1,-1.4115442555072724,27.206297874450684
PF00041,PF00512,22,1,-3.7187122471088663,55.185585498809814
PF00041,PF00512,52,1,-3.487113940072344,44.95976686477661
PF00041,PF00512,82,1,-3.069604058033459,46.00916075706482
PF00041,PF00512,112,1,-2.737782361569638,46.62638235092163
PF00041,PF00512,142,1,-3.192524933933653,47.790018796920776
PF00041,PF00512,172,1,-2.5273131346166355,48.762471199035645
PF00041,PF00595,12,1,-3.196268222797316,32.97579073905945
PF00041,PF00595,42,1,-4.161234169451648,27.106935501098633
PF00041,PF00595,72,1,-2.4590894678106316,27.821136713027954
PF00041,PF00595,102,1,-2.225970714727064,28.30947756767273
PF00041,PF00595,132,1,-1.4274999129613557,29.729862213134766
PF00041,PF00595,162,1,-1.194935651947593,30.867811918258667
PF00041,PF00595,192,1,-0.4402032453279705,32.13406705856323
PF00041,PF00595,32,1,-2.9231065256448376,56.67796039581299
PF00041,PF00595,62,1,-2.402809622011922,46.81578207015991
PF00041,PF00595,92,1,-1.4437644768799238,47.33574151992798
PF00041,PF00595,122,1,-0.8413330138493064,49.66587424278259
PF00041,PF00595,152,1,-0.08089302845061289,50.70327830314636
PF00041,PF00595,182,0,0.24415136224217307,52.63907980918884
PF00041,PF00595,22,1,-3.163810426431393,55.94723653793335
PF00041,PF00595,52,1,-2.8686192398309855,46.57102131843567
PF00041,PF00595,82,1,-2.896727458320492,47.843899965286255
PF00041,PF00595,112,1,-2.2040127868693284,49.020538091659546
PF00041,PF00595,142,1,-1.8669821408042326,50.24669647216797
PF00041,PF00595,172,1,-1.6731410913607965,51.19274306297302
PF00041,PF00595,202,1,-1.1445418760645623,52.906832695007324
PF00041,PF02518,12,1,-4.457351085793456,40.47579026222229
PF00041,PF02518,42,1,-3.823332177943043,33.38959836959839
PF00041,PF02518,72,1,-3.52684964777672,34.10710287094116
PF00041,PF02518,102,1,-3.633713906976604,34.70328640937805
PF00041,PF02518,132,1,-3.2656749081102934,35.91973948478699
PF00041,PF02518,162,1,-2.6164430297134813,36.97791337966919
PF00041,PF02518,192,1,-2.1016909873261587,37.65758395195007
PF00041,PF02518,32,1,-3.9523892228178465,67.96426320075989
PF00041,PF02518,62,1,-3.6033991954648767,57.62619590759277
PF00041,PF02518,92,1,-2.778109476460668,59.57825565338135
PF00041,PF02518,122,1,-2.624569305379475,61.17033624649048
PF00041,PF02518,152,1,-2.470263281025384,62.21267580986023
PF00041,PF02518,182,1,-1.5060424963828831,65.48329043388367
PF00041,PF02518,212,1,-0.28853643334508294,68.75245094299316
PF00041,PF02518,22,1,-5.242024001043469,70.20634508132935
PF00041,PF02518,52,1,-3.998409649751337,57.50676417350769
PF00041,PF02518,82,1,-3.5301788576942497,58.75741696357727
PF00041,PF02518,112,1,-3.4976659002778767,59.81738758087158
PF00041,PF02518,142,1,-2.8656078090276322,60.94703435897827
PF00041,PF02518,172,1,-2.8833863016520915,63.678744077682495
PF00041,PF02518,202,1,-2.291245244818423,65.52948927879333
PF00041,PF07679,12,1,-4.846608281142124,28.823505878448486
PF00041,PF07679,42,1,-3.5671103426099116,23.492291927337646
PF00041,PF07679,72,1,-3.2074079497527674,23.94942831993103
PF00041,PF07679,102,1,-2.4257732782774006,24.700023651123047
PF00041,PF07679,132,1,-2.263372876100999,25.268152475357056
PF00041,PF07679,162,1,-1.7413131623448654,26.160040140151978
PF00041,PF07679,192,1,-1.265453209595819,27.006561994552612
PF00041,PF07679,32,1,-3.2650034619554194,59.427419662475586
PF00041,PF07679,62,1,-3.5911490982574366,48.29344129562378
PF00041,PF07679,92,1,-1.6696982493262946,50.16202998161316
PF00041,PF07679,122,1,-1.9691960366945138,52.01200580596924
PF00041,PF07679,152,1,-1.6534627352505245,53.55204629898071
PF00041,PF07679,182,1,-0.49050443211468453,54.473286151885986
PF00041,PF07679,212,0,0.14976027878815895,55.87960338592529
PF00041,PF07679,22,1,-3.6375150175532664,62.253740310668945
PF00041,PF07679,52,1,-3.9407245611424253,49.43186688423157
PF00041,PF07679,82,1,-2.9919748084707383,51.64006304740906
PF00041,PF07679,112,1,-2.8087127422469402,51.94838857650757
PF00041,PF07679,142,1,-2.532223460089241,53.27936053276062
PF00041,PF07679,172,1,-2.108069698092459,54.49959707260132
PF00041,PF07679,202,1,-1.4163436279896244,56.47828912734985
PF00072,PF00076,12,1,-3.8672405463146964,64.03896903991699
PF00072,PF00076,42,1,-2.495387307140838,53.407620429992676
PF00072,PF00076,72,1,-2.4411531567967066,54.320019483566284
PF00072,PF00076,102,1,-2.338719370471131,56.550190448760986
PF00072,PF00076,132,1,-2.1939917008978496,58.83479189872742
PF00072,PF00076,162,1,-1.1794964286368623,60.50155019760132
PF00072,PF00076,32,1,-2.9011653316102817,65.53683185577393
PF00072,PF00076,62,1,-2.331005931673515,55.16441345214844
PF00072,PF00076,92,1,-1.786535602664341,56.902437686920166
PF00072,PF00076,122,1,-1.4001130081435045,57.98526740074158
PF00072,PF00076,152,1,-0.6862511213344907,60.33846998214722
PF00072,PF00076,22,1,-3.4032955933103484,64.32957601547241
PF00072,PF00076,52,1,-2.6108274928161586,53.667316913604736
PF00072,PF00076,82,1,-2.6483287148867642,55.00870871543884
PF00072,PF00076,112,1,-2.26434867750087,56.09509778022766
PF00072,PF00076,142,1,-2.3016914911668542,57.205212354660034
PF00072,PF00096,12,1,-3.2178284183554897,58.27824378013611
PF00072,PF00096,42,1,-2.9491580893218656,46.46857833862305
PF00072,PF00096,32,1,-3.004071878504796,59.071492433547974
PF00072,PF00096,62,1,-2.340494004716967,47.422430992126465
PF00072,PF00096,22,1,-2.9057752470635445,57.00340819358826
PF00072,PF00096,52,1,-2.7057547053709246,45.87532925605774
PF00072,PF00153,12,1,-2.3305307175394026,73.36735987663269
PF00072,PF00153,42,1,-1.971436962737037,61.92459464073181
PF00072,PF00153,72,1,-1.7801323648083196,63.7733039855957
PF00072,PF00153,102,1,-1.6966992627707953,64.12116622924805
PF00072,PF00153,132,1,-1.5484833346404714,66.09956789016724
PF00072,PF00153,162,1,-0.43494167354471963,67.62186598777771
PF00072,PF00153,192,1,-0.32374487063652346,69.39942955970764
PF00072,PF00153,222,0,0.11570211872203698,72.70214986801147
PF00072,PF00153,32,1,-2.0416865962117505,73.59776020050049
PF00072,PF00153,62,1,-1.8965993191029469,62.136823892593384
PF00072,PF00153,92,1,-1.4966089937432563,63.17428374290466
PF00072,PF00153,122,1,-1.612968804585973,65.31802439689636
PF00072,PF00153,152,1,-0.64009299538956,65.22595715522766
PF00072,PF00153,182,1,-0.29819822452673994,68.22818565368652
PF00072,PF00153,212,0,0.045613443280828773,69.29557180404663
PF00072,PF00153,242,0,0.1537431961781326,72.28851366043091
PF00072,PF00153,22,1,-3.75812674093878,61.71031427383423
PF00072,PF00153,52,1,-3.257088385708252,52.3552782535553
PF00072,PF00153,82,1,-2.431337418400958,52.533693075180054
PF00072,PF00153,112,1,-1.9989363310446082,53.8249933719635
PF00072,PF00153,142,1,-1.664156227497937,55.08981657028198
PF00072,PF00153,172,1,-1.7524972287172467,56.453290700912476
PF00072,PF00153,202,1,-1.3031427086852139,58.32588863372803
PF00072,PF00153,232,1,-0.955127666596556,57.99939799308777
PF00072,PF00271,12,1,-3.213460962627189,79.4465160369873
PF00072,PF00271,42,1,-2.9113782777029646,65.24931836128235
PF00072,PF00271,72,1,-2.908834752738199,66.30910110473633
PF00072,PF00271,102,1,-3.046513619677532,67.68431830406189
PF00072,PF00271,132,1,-2.4165503610318697,69.90405869483948
PF00072,PF00271,162,1,-2.374617831853588,70.25274753570557
PF00072,PF00271,192,1,-1.7567843915792756,72.07702326774597
PF00072,PF00271,222,1,-1.0382241268461767,74.00564479827881
PF00072,PF00271,252,1,-0.20712518273741565,76.25982785224915
PF00072,PF00271,32,1,-3.0781302303344127,76.8389401435852
PF00072,PF00271,62,1,-3.097748896964233,65.70719361305237
PF00072,PF00271,92,1,-2.5150762328116794,66.73675322532654
PF00072,PF00271,122,1,-2.521349781636688,68.20800757408142
PF00072,PF00271,152,1,-1.7697932131781027,70.41159629821777
PF00072,PF00271,182,1,-1.1523710852045332,72.64643812179565
PF00072,PF00271,212,1,-0.6000642210900712,73.81468224525452
PF00072,PF00271,242,0,0.23991268529157045,75.69775867462158
PF00072,PF00271,272,0,0.33938442986323897,77.70373463630676
PF00072,PF00271,22,1,-3.421873708704261,76.60730171203613
PF00072,PF00271,52,1,-3.2512172774377666,64.25054693222046
PF00072,PF00271,82,1,-3.0204834191239565,65.29683923721313
PF00072,PF00271,112,1,-3.0471071244838845,67.0056574344635
PF00072,PF00271,142,1,-2.7635176375854282,67.21693634986877
PF00072,PF00271,172,1,-2.7491568138883435,69.51213026046753
PF00072,PF00271,202,1,-2.5364451234508585,70.78659462928772
PF00072,PF00271,232,1,-1.9965809732764197,73.14873623847961
PF00072,PF00271,262,1,-1.4446127735971215,75.51982378959656
PF00072,PF00397,12,1,-3.5284313993769336,55.60786199569702
PF00072,PF00397,42,1,-2.1255765123621977,46.8623161315918
PF00072,PF00397,72,1,-1.7014580072305405,48.63771200180054
PF00072,PF00397,32,1,-2.504408576530364,56.616464138031006
PF00072,PF00397,62,1,-1.5814376030905095,47.978278398513794
PF00072,PF00397,22,1,-2.5103401303242774,56.07845139503479
PF00072,PF00397,52,1,-1.8970272952323175,46.26614999771118
PF00072,PF00512,12,1,-3.86967753796931,65.96541142463684
PF00072,PF00512,42,1,-3.328556022002082,54.355146408081055
PF00072,PF00512,72,1,-3.0168762034906327,56.00749611854553
PF00072,PF00512,102,1,-2.8769432943118507,56.817933320999146
PF00072,PF00512,132,1,-2.676340301832924,59.18662619590759
PF00072,PF00512,162,1,-1.8445291666003774,60.76142239570618
PF00072,PF00512,32,1,-3.513175713617047,39.19894862174988
PF00072,PF00512,62,1,-3.0148757869432026,32.067461013793945
PF00072,PF00512,92,1,-2.4090119844063933,32.773271322250366
PF00072,PF00512,122,1,-2.1576044704631157,33.666339635849
PF00072,PF00512,152,1,-1.845892026839052,33.736029863357544
PF00072,PF00512,22,1,-3.6783003628894138,64.12460088729858
PF00072,PF00512,52,1,-3.524729528594926,55.565102338790894
PF00072,PF00512,82,1,-3.4300637461140226,55.520824670791626
PF00072,PF00512,112,1,-3.070412397443776,56.69647979736328
PF00072,PF00512,142,1,-2.6067061511019327,57.99586534500122
PF00072,PF00512,172,1,-2.675834910341782,59.282752990722656
PF00072,PF00595,12,1,-3.252175083132882,70.21753025054932
PF00072,PF00595,42,1,-3.1488592123056423,58.49953818321228
PF00072,PF00595,72,1,-2.8962188894398384,58.76026964187622
PF00072,PF00595,102,1,-2.3947788582173937,59.285542249679565
PF00072,PF00595,132,1,-1.9030884632979663,61.86732053756714
PF00072,PF00595,162,1,-0.9393570301810668,63.17266249656677
PF00072,PF00595,192,1,-0.7134246729325483,63.89869403839111
PF00072,PF00595,32,1,-2.570760268026018,70.3828444480896
PF00072,PF00595,62,1,-2.3015600158064573,58.670859813690186
PF00072,PF00595,92,1,-1.6328967965518724,60.46154737472534
PF00072,PF00595,122,1,-1.333163446552371,60.33325433731079
PF00072,PF00595,152,1,-0.7215632324433178,63.18769836425781
PF00072,PF00595,182,1,-0.28859281515980917,64.46852326393127
PF00072,PF00595,22,1,-3.3870060218742415,67.80650448799133
PF00072,PF00595,52,1,-2.7325765543705143,57.26936221122742
PF00072,PF00595,82,1,-2.9212149169444275,59.05129837989807
PF00072,PF00595,112,1,-2.5800295167443177,60.08581781387329
PF00072,PF00595,142,1,-2.2333682394502197,61.34143543243408
PF00072,PF00595,172,1,-1.8996693684127388,62.78039503097534
PF00072,PF00595,202,1,-2.1183335182630545,64.5953164100647
PF00072,PF02518,12,1,-3.8618528771740057,47.329702615737915
PF00072,PF02518,42,1,-3.518024770344828,39.39545488357544
PF00072,PF02518,72,1,-3.368578304648014,40.07740545272827
PF00072,PF02518,102,1,-3.279372382591347,40.63606095314026
PF00072,PF02518,132,1,-2.832724635686457,41.06884026527405
PF00072,PF02518,162,1,-2.3754344155343214,41.66641664505005
PF00072,PF02518,192,1,-1.5812428142874926,43.13417649269104
PF00072,PF02518,222,1,-1.6157975470747292,43.101847887039185
PF00072,PF02518,252,1,-0.8910992769171451,44.22445487976074
PF00072,PF02518,282,1,-0.4145015040913111,45.35934329032898
PF00072,PF02518,32,1,-3.734624527480738,82.90780782699585
PF00072,PF02518,62,1,-3.398475676799865,69.05452489852905
PF00072,PF02518,92,1,-3.2017596119631633,69.82853293418884
PF00072,PF02518,122,1,-2.7495467488387266,69.2244291305542
PF00072,PF02518,152,1,-2.265734208467257,70.90485119819641
PF00072,PF02518,182,1,-1.5617237937879331,72.38406467437744
PF00072,PF02518,212,1,-1.1250955055706293,74.72042560577393
PF00072,PF02518,242,0,0.06440731166302442,77.55374693870544
PF00072,PF02518,272,1,-0.18715242649684535,79.0387864112854
PF00072,PF02518,22,1,-3.9720564756300663,46.732706785202026
PF00072,PF02518,52,1,-3.750419539689878,39.178972244262695
PF00072,PF02518,82,1,-3.741635194594436,39.55771565437317
PF00072,PF02518,112,1,-3.749318500444318,40.02340364456177
PF00072,PF02518,142,1,-3.4045197182469216,40.0532808303833
PF00072,PF02518,172,1,-2.9494775352619933,41.29403901100159
PF00072,PF02518,202,1,-2.8264699667546385,42.245607137680054
PF00072,PF02518,232,1,-3.018338382548592,42.3224720954895
PF00072,PF02518,262,1,-2.8116482095015223,43.85426688194275
PF00072,PF02518,292,1,-2.255875598241298,45.139729261398315
PF00072,PF07679,12,1,-4.385836254476675,34.91349172592163
PF00072,PF07679,42,1,-3.3765011361666297,28.754871368408203
PF00072,PF07679,72,1,-2.4749254930424853,29.167900800704956
PF00072,PF07679,102,1,-2.4215590745449145,29.916464805603027
PF00072,PF07679,132,1,-2.3857209037985476,30.239348649978638
PF00072,PF07679,162,1,-1.7992176902311345,30.911009788513184
PF00072,PF07679,192,1,-1.2895142297494164,32.14243412017822
PF00072,PF07679,222,1,-0.9501895605388723,32.920310735702515
PF00072,PF07679,32,1,-3.681107678288346,70.03902268409729
PF00072,PF07679,62,1,-2.5096419450420284,58.8366858959198
PF00072,PF07679,92,1,-2.0732613649454787,61.86567211151123
PF00072,PF07679,122,1,-2.591652185179757,62.62684202194214
PF00072,PF07679,152,1,-1.1965436344969838,63.93810749053955
PF00072,PF07679,182,1,-0.7520605969602349,65.91464900970459
PF00072,PF07679,212,1,-0.5059675939839903,68.16722249984741
PF00072,PF07679,22,1,-3.5905691295486117,70.28150463104248
PF00072,PF07679,52,1,-3.5759636395937946,58.96884226799011
PF00072,PF07679,82,1,-2.803595742245722,60.575485706329346
PF00072,PF07679,112,1,-2.8022503476079077,62.27975392341614
PF00072,PF07679,142,1,-2.502926867096206,64.28579449653625
PF00072,PF07679,172,1,-2.592633744070746,64.73567175865173
PF00072,PF07679,202,1,-2.325174931917475,66.05368423461914
PF00076,PF00096,12,1,-2.792701339278171,37.07745599746704
PF00076,PF00096,42,1,-2.072088071451397,27.737021684646606
PF00076,PF00096,32,1,-1.67933513294416,22.534968614578247
PF00076,PF00096,62,1,-1.4394900904127863,16.441585779190063
PF00076,PF00096,22,1,-2.1724605643397052,37.33168840408325
PF00076,PF00096,52,1,-2.299695132190159,27.80657386779785
PF00076,PF00153,12,1,-2.3108024131367335,59.02680420875549
PF00076,PF00153,42,1,-2.036777233669166,49.199724435806274
PF00076,PF00153,72,1,-1.7166635757296898,50.40543580055237
PF00076,PF00153,102,1,-0.6796355461541514,51.663792848587036
PF00076,PF00153,132,1,-0.28174529407165605,52.191277503967285
PF00076,PF00153,162,0,0.10614390118577009,54.23713040351868
PF00076,PF00153,32,1,-1.9857314053618367,34.770705461502075
PF00076,PF00153,62,1,-1.413596790055672,29.06827735900879
PF00076,PF00153,92,1,-0.30974496207284274,29.40683078765869
PF00076,PF00153,122,0,0.06082334688430757,30.237736701965332
PF00076,PF00153,152,0,0.5722777049079555,30.850755214691162
PF00076,PF00153,22,1,-2.3186828483081374,57.03472137451172
PF00076,PF00153,52,1,-2.1137693772393575,47.37429690361023
PF00076,PF00153,82,1,-1.5423281014014487,48.51056694984436
PF00076,PF00153,112,1,-1.2641907118132365,49.60678839683533
PF00076,PF00153,142,1,-0.5869505097691945,50.732311964035034
PF00076,PF00271,12,1,-3.653350501192125,37.66012501716614
PF00076,PF00271,42,1,-2.64376823882159,30.998055934906006
PF00076,PF00271,72,1,-2.43546587601095,31.50313401222229
PF00076,PF00271,102,1,-2.0467329129547864,32.06765007972717
PF00076,PF00271,132,1,-1.2796762074501913,32.91021990776062
PF00076,PF00271,162,1,-1.5396115008227804,33.4958176612854
PF00076,PF00271,32,1,-2.9241883272371325,61.63090658187866
PF00076,PF00271,62,1,-2.1841742535563955,53.17419481277466
PF00076,PF00271,92,1,-1.7785759877023002,54.44722580909729
PF00076,PF00271,122,1,-1.3579608383067097,55.516358852386475
PF00076,PF00271,152,1,-0.49739937242754634,57.091015338897705
PF00076,PF00271,22,1,-3.4686280080877236,62.064472913742065
PF00076,PF00271,52,1,-2.729821532973801,51.84416341781616
PF00076,PF00271,82,1,-2.538994579778029,52.77447319030762
PF00076,PF00271,112,1,-2.0245821228170917,54.068843126297
PF00076,PF00271,142,1,-1.9515215364942173,55.93664193153381
PF00076,PF00397,12,1,-1.8791883116319021,30.2645480632782
PF00076,PF00397,42,1,-1.5624858605758836,24.337307453155518
PF00076,PF00397,72,1,-0.3799207401293112,25.68186902999878
PF00076,PF00397,32,1,-1.3247411890555765,38.53533577919006
PF00076,PF00397,62,1,-0.4809567614423557,30.458234071731567
PF00076,PF00397,22,1,-2.3265299342776853,38.06825304031372
PF00076,PF00397,52,1,-1.6430032585340442,30.170472145080566
PF00076,PF00512,12,1,-2.984424805200147,47.01727867126465
PF00076,PF00512,42,1,-2.5847123219735595,39.235005140304565
PF00076,PF00512,72,1,-1.3413544505393626,41.420286655426025
PF00076,PF00512,102,1,-1.8340146537106838,41.84180283546448
